car,corner,stint,C,age,grip,lt
HAM,7,3,1,19.0,1.2054155298261313,97.353
HAM,8,3,1,19.0,1.852693330118826,97.353
HAM,9,3,1,19.0,1.852693330118826,97.353
HAM,10,3,1,19.0,1.6781926144201886,97.353
RUS,0,1,2,5.0,2.402340941742055,99.465
RUS,1,1,2,5.0,2.313346246624046,99.465
RUS,2,1,2,5.0,2.0498873469127723,99.465
RUS,3,1,2,5.0,1.3455015521077618,99.465
RUS,4,1,2,5.0,1.7927375418940523,99.465
RUS,5,1,2,5.0,1.3618490922716777,99.465
RUS,6,1,2,5.0,0.9429406304717148,99.465
RUS,7,1,2,5.0,1.4011000251267183,99.465
RUS,8,1,2,5.0,1.153980858808883,99.465
RUS,9,1,2,5.0,1.153980858808883,99.465
RUS,10,1,2,5.0,0.6687628039534224,99.465
RUS,0,1,2,6.0,2.6714722441555474,99.518
RUS,1,1,2,6.0,2.2873399471088924,99.518
RUS,2,1,2,6.0,2.336452780543425,99.518
RUS,3,1,2,6.0,1.7242939222135472,99.518
RUS,4,1,2,6.0,2.0429771662584453,99.518
RUS,5,1,2,6.0,1.4103609614257628,99.518
RUS,6,1,2,6.0,1.0888813222704763,99.518
RUS,7,1,2,6.0,1.4609873496706942,99.518
RUS,8,1,2,6.0,0.9374039813656577,99.518
RUS,9,1,2,6.0,0.9374039813656577,99.518
RUS,10,1,2,6.0,1.5210836162334147,99.518
RUS,0,1,2,7.0,2.419562979691476,99.582
RUS,1,1,2,7.0,2.05674745505251,99.582
RUS,2,1,2,7.0,1.7074455839365128,99.582
RUS,3,1,2,7.0,1.4272519739390375,99.582
RUS,4,1,2,7.0,2.054848712912366,99.582
RUS,5,1,2,7.0,1.2918055861659892,99.582
RUS,6,1,2,7.0,1.230191276647427,99.582
RUS,7,1,2,7.0,1.5745834010169564,99.582
RUS,8,1,2,7.0,1.8415903555590198,99.582
RUS,9,1,2,7.0,1.8415903555590198,99.582
RUS,10,1,2,7.0,1.6453198595718412,99.582
RUS,0,1,2,8.0,2.403220381093278,99.672
RUS,1,1,2,8.0,1.4477467497868168,99.672
RUS,2,1,2,8.0,2.127122736179633,99.672
RUS,3,1,2,8.0,1.5812513979782614,99.672
RUS,4,1,2,8.0,1.600772186348851,99.672
RUS,5,1,2,8.0,1.331012802870426,99.672
RUS,6,1,2,8.0,1.295544727838928,99.672
RUS,7,1,2,8.0,1.8750074886348231,99.672
RUS,8,1,2,8.0,1.2579274458312035,99.672
RUS,9,1,2,8.0,1.2579274458312035,99.672
RUS,10,1,2,8.0,1.551190297439597,99.672
RUS,0,1,2,9.0,2.408889464271092,99.767
RUS,1,1,2,9.0,1.9742167926157008,99.767
RUS,2,1,2,9.0,1.6976443678244093,99.767
RUS,3,1,2,9.0,1.27596428634067,99.767
RUS,4,1,2,9.0,2.0514701273296416,99.767
RUS,5,1,2,9.0,1.3542113996573475,99.767
RUS,6,1,2,9.0,0.8453515920870741,99.767
RUS,7,1,2,9.0,1.7750056196575192,99.767
RUS,8,1,2,9.0,1.754653553495114,99.767
RUS,9,1,2,9.0,1.754653553495114,99.767
RUS,10,1,2,9.0,1.3925454010846607,99.767
RUS,0,1,2,10.0,2.2800029334339875,99.894
RUS,1,1,2,10.0,1.584230751296493,99.894
RUS,2,1,2,10.0,1.5426983146905713,99.894
RUS,3,1,2,10.0,0.8714012500606455,99.894
RUS,4,1,2,10.0,2.1349275236005547,99.894
RUS,5,1,2,10.0,1.4208717890516545,99.894
RUS,6,1,2,10.0,1.3393076807042041,99.894
RUS,7,1,2,10.0,1.8109996323715654,99.894
RUS,8,1,2,10.0,1.932810816884515,99.894
RUS,9,1,2,10.0,1.932810816884515,99.894
RUS,10,1,2,10.0,1.7494411038055513,99.894
RUS,0,1,2,11.0,2.407320872823986,100.012
RUS,1,1,2,11.0,1.9069323231430102,100.012
RUS,2,1,2,11.0,2.044325268199863,100.012
RUS,3,1,2,11.0,1.3152085306964936,100.012
RUS,4,1,2,11.0,2.787541498654418,100.012
RUS,5,1,2,11.0,1.2778044875509007,100.012
RUS,6,1,2,11.0,1.2036531902914096,100.012
RUS,7,1,2,11.0,1.6875140120773395,100.012
RUS,8,1,2,11.0,1.2186748215930157,100.012
RUS,9,1,2,11.0,1.2186748215930157,100.012
RUS,10,1,2,11.0,1.3457130306680127,100.012
RUS,0,1,2,12.0,2.2252305457266472,99.236
RUS,1,1,2,12.0,2.1744817261908143,99.236
RUS,2,1,2,12.0,1.912503395315902,99.236
RUS,3,1,2,12.0,1.4270546707826757,99.236
RUS,4,1,2,12.0,1.8834529645621025,99.236
RUS,5,1,2,12.0,1.2872842085978586,99.236
RUS,6,1,2,12.0,1.3065843071990437,99.236
RUS,7,1,2,12.0,2.050346740753583,99.236
RUS,8,1,2,12.0,1.7888707168901767,99.236
RUS,9,1,2,12.0,1.7888707168901767,99.236
RUS,10,1,2,12.0,1.6699519215952336,99.236
RUS,0,1,2,13.0,2.166270648051508,99.213
RUS,1,1,2,13.0,1.7231726955131152,99.213
RUS,2,1,2,13.0,2.351799007339373,99.213
RUS,3,1,2,13.0,1.3821125856334446,99.213
RUS,4,1,2,13.0,1.9764654323861492,99.213
RUS,5,1,2,13.0,1.2111202067933002,99.213
RUS,6,1,2,13.0,1.0470704057106013,99.213
RUS,7,1,2,13.0,1.7473846884588977,99.213
RUS,8,1,2,13.0,1.3788976199757086,99.213
RUS,9,1,2,13.0,1.3788976199757086,99.213
RUS,10,1,2,13.0,1.1633154325468174,99.213
RUS,0,1,2,14.0,1.8024924112666043,118.599
RUS,1,1,2,14.0,1.2261545024933864,118.599
RUS,2,1,2,14.0,1.3634079650646984,118.599
RUS,3,1,2,14.0,1.2695406688442974,118.599
RUS,4,1,2,14.0,1.7154316149392836,118.599
RUS,5,1,2,14.0,1.299389910787195,118.599
RUS,6,1,2,14.0,1.0121094981169583,118.599
RUS,7,1,2,14.0,1.6007599492428013,118.599
RUS,8,1,2,14.0,1.641650360069169,118.599
RUS,9,1,2,14.0,1.641650360069169,118.599
RUS,10,1,2,14.0,1.4345088914070931,118.599
RUS,0,1,2,15.0,3.1217252410340306,98.768
RUS,1,1,2,15.0,2.2253181382854703,98.768
RUS,2,1,2,15.0,1.6917221047266586,98.768
RUS,3,1,2,15.0,1.5249256301629823,98.768
RUS,4,1,2,15.0,2.1063486748020677,98.768
RUS,5,1,2,15.0,1.2096716184390786,98.768
RUS,6,1,2,15.0,0.978807993683997,98.768
RUS,7,1,2,15.0,1.5187666905006565,98.768
RUS,8,1,2,15.0,2.2104213209693224,98.768
RUS,9,1,2,15.0,2.2104213209693224,98.768
RUS,10,1,2,15.0,1.2871107133237392,98.768
RUS,0,1,2,16.0,2.277751977039075,100.5
RUS,1,1,2,16.0,1.7851910449799067,100.5
RUS,2,1,2,16.0,1.310123210734756,100.5
RUS,3,1,2,16.0,1.310123210734756,100.5
RUS,4,1,2,16.0,1.6405127549693252,100.5
RUS,5,1,2,16.0,1.2070280439243164,100.5
RUS,6,1,2,16.0,1.087444002815675,100.5
RUS,7,1,2,16.0,1.6270340066412856,100.5
RUS,8,1,2,16.0,1.2338072699014468,100.5
RUS,9,1,2,16.0,1.2338072699014468,100.5
RUS,10,1,2,16.0,1.5675606235663466,100.5
RUS,0,1,2,17.0,2.247997179756483,99.13
RUS,1,1,2,17.0,1.974955849632022,99.13
RUS,2,1,2,17.0,1.9716297100875926,99.13
RUS,3,1,2,17.0,1.21693288601785,99.13
RUS,4,1,2,17.0,2.2832363346821634,99.13
RUS,5,1,2,17.0,1.3317377654649607,99.13
RUS,6,1,2,17.0,1.2326916210451724,99.13
RUS,7,1,2,17.0,2.1439358277618346,99.13
RUS,8,1,2,17.0,1.2950660056151901,99.13
RUS,9,1,2,17.0,1.2950660056151901,99.13
RUS,10,1,2,17.0,1.3592746765461095,99.13
RUS,0,1,2,18.0,2.2586953465305717,99.553
RUS,1,1,2,18.0,2.1486734465941355,99.553
RUS,2,1,2,18.0,0.8700832281924602,99.553
RUS,3,1,2,18.0,0.7434531995596082,99.553
RUS,4,1,2,18.0,1.870500345052285,99.553
RUS,5,1,2,18.0,1.3072032988939197,99.553
RUS,6,1,2,18.0,0.8212299806640091,99.553
RUS,7,1,2,18.0,1.2186064085823995,99.553
RUS,8,1,2,18.0,1.0140911547969624,99.553
RUS,9,1,2,18.0,1.0140911547969624,99.553
RUS,10,1,2,18.0,1.4311525435292598,99.553
RUS,0,1,2,19.0,2.199448796578078,100.016
RUS,1,1,2,19.0,1.8704831220320144,100.016
RUS,2,1,2,19.0,2.158917395812374,100.016
RUS,3,1,2,19.0,1.8699416272569354,100.016
RUS,4,1,2,19.0,1.615142760445884,100.016
RUS,5,1,2,19.0,1.0016238879801231,100.016
RUS,6,1,2,19.0,0.8225310288845112,100.016
RUS,7,1,2,19.0,1.3809605786164703,100.016
RUS,8,1,2,19.0,1.0942686690421382,100.016
RUS,9,1,2,19.0,1.0942686690421382,100.016
RUS,10,1,2,19.0,1.6490826129339455,100.016
RUS,0,1,2,20.0,2.1924549855669815,99.419
RUS,1,1,2,20.0,1.8734409320948608,99.419
RUS,2,1,2,20.0,1.5888024117709447,99.419
RUS,3,1,2,20.0,2.001999678935837,99.419
RUS,4,1,2,20.0,2.082764682397976,99.419
RUS,5,1,2,20.0,1.210349061089846,99.419
RUS,6,1,2,20.0,1.4466847686551543,99.419
RUS,7,1,2,20.0,2.3373067634558278,99.419
RUS,8,1,2,20.0,1.9843487742846784,99.419
RUS,9,1,2,20.0,1.9843487742846784,99.419
RUS,10,1,2,20.0,1.0686878665119834,99.419
RUS,0,1,2,21.0,2.2454896567874694,99.559
RUS,1,1,2,21.0,1.8117191535475508,99.559
RUS,2,1,2,21.0,2.0627376047628587,99.559
RUS,3,1,2,21.0,0.913303023344903,99.559
RUS,4,1,2,21.0,1.639604530314003,99.559
RUS,5,1,2,21.0,1.3655245373161127,99.559
RUS,6,1,2,21.0,0.8332256874152798,99.559
RUS,7,1,2,21.0,1.7062058425048436,99.559
RUS,8,1,2,21.0,1.0565699942017677,99.559
RUS,9,1,2,21.0,1.0565699942017677,99.559
RUS,10,1,2,21.0,1.4607230520966836,99.559
RUS,0,1,2,22.0,2.583915175769953,99.565
RUS,1,1,2,22.0,1.5298495326375516,99.565
RUS,2,1,2,22.0,2.2481116955319616,99.565
RUS,3,1,2,22.0,1.4941601021247037,99.565
RUS,4,1,2,22.0,2.0003243948222638,99.565
RUS,5,1,2,22.0,1.291755238679139,99.565
RUS,6,1,2,22.0,1.459055127705528,99.565
RUS,7,1,2,22.0,1.794608727221116,99.565
RUS,8,1,2,22.0,0.9935295435470103,99.565
RUS,9,1,2,22.0,0.9935295435470103,99.565
RUS,10,1,2,22.0,1.1407059950741496,99.565
RUS,0,1,2,23.0,2.4904240662780253,99.439
RUS,1,1,2,23.0,1.6239617068718633,99.439
RUS,2,1,2,23.0,1.8431953832674186,99.439
RUS,3,1,2,23.0,1.6705242325528378,99.439
RUS,4,1,2,23.0,3.0278167660420485,99.439
RUS,5,1,2,23.0,1.0936929417322472,99.439
RUS,6,1,2,23.0,0.8502979035316799,99.439
RUS,7,1,2,23.0,1.411346582345393,99.439
RUS,8,1,2,23.0,1.0517878431216976,99.439
RUS,9,1,2,23.0,1.0517878431216976,99.439
RUS,10,1,2,23.0,1.4933941632375332,99.439
RUS,0,2,1,2.0,2.0858069872096165,98.014
RUS,1,2,1,2.0,2.336438991967965,98.014
RUS,2,2,1,2.0,2.29788758445127,98.014
RUS,3,2,1,2.0,1.5012935302079768,98.014
RUS,4,2,1,2.0,1.3636051226468455,98.014
RUS,5,2,1,2.0,1.4738390377628678,98.014
RUS,6,2,1,2.0,0.786659417924764,98.014
RUS,7,2,1,2.0,1.6885557208777893,98.014
RUS,8,2,1,2.0,2.5047356398525564,98.014
RUS,9,2,1,2.0,2.5047356398525564,98.014
RUS,10,2,1,2.0,1.5767406798831367,98.014
RUS,0,2,1,3.0,2.452044114887076,97.653
RUS,1,2,1,3.0,1.8981930513498062,97.653
RUS,2,2,1,3.0,2.6999099857190583,97.653
RUS,3,2,1,3.0,2.0200698910715422,97.653
RUS,4,2,1,3.0,3.1902007152819647,97.653
RUS,5,2,1,3.0,1.2254401482775485,97.653
RUS,6,2,1,3.0,0.9178329915562828,97.653
RUS,7,2,1,3.0,1.5670993922992635,97.653
RUS,8,2,1,3.0,1.3189527639191096,97.653
RUS,9,2,1,3.0,1.3189527639191096,97.653
RUS,10,2,1,3.0,1.3189527639191096,97.653
RUS,0,2,1,4.0,2.050662817078651,97.678
RUS,1,2,1,4.0,1.460106566240842,97.678
RUS,2,2,1,4.0,2.0827418454630022,97.678
RUS,3,2,1,4.0,1.79546402298548,97.678
RUS,4,2,1,4.0,1.41810677879462,97.678
RUS,5,2,1,4.0,1.4651489720602913,97.678
RUS,6,2,1,4.0,1.2564057179397472,97.678
RUS,7,2,1,4.0,1.4682413748773129,97.678
RUS,8,2,1,4.0,2.5378159354655927,97.678
RUS,9,2,1,4.0,2.5378159354655927,97.678
RUS,10,2,1,4.0,1.43729949654695,97.678
RUS,0,2,1,5.0,2.555923614995296,97.841
RUS,1,2,1,5.0,1.8230316975813876,97.841
RUS,2,2,1,5.0,2.666656313042203,97.841
RUS,3,2,1,5.0,1.6702601196448985,97.841
RUS,4,2,1,5.0,2.048288102705862,97.841
RUS,5,2,1,5.0,1.2101272204266798,97.841
RUS,6,2,1,5.0,1.1851218647267636,97.841
RUS,7,2,1,5.0,1.6567428656236127,97.841
RUS,8,2,1,5.0,1.9603349388284657,97.841
RUS,9,2,1,5.0,1.9603349388284657,97.841
RUS,10,2,1,5.0,1.5834107238204314,97.841
RUS,0,2,1,6.0,2.9640974048889897,97.951
RUS,1,2,1,6.0,2.240469981360808,97.951
RUS,2,2,1,6.0,1.9078583568983296,97.951
RUS,3,2,1,6.0,1.8452578091448009,97.951
RUS,4,2,1,6.0,1.9723629060339867,97.951
RUS,5,2,1,6.0,1.474344705157562,97.951
RUS,6,2,1,6.0,0.9973082875631479,97.951
RUS,7,2,1,6.0,1.5985200042327425,97.951
RUS,8,2,1,6.0,1.2077681727231666,97.951
RUS,9,2,1,6.0,1.2077681727231666,97.951
RUS,10,2,1,6.0,1.4206185790062724,97.951
RUS,0,2,1,7.0,2.1166055588234465,98.002
RUS,1,2,1,7.0,2.8871649532009713,98.002
RUS,2,2,1,7.0,2.3416833327759567,98.002
RUS,3,2,1,7.0,1.5154184837695983,98.002
RUS,4,2,1,7.0,1.499554186590704,98.002
RUS,5,2,1,7.0,1.0664503243787382,98.002
RUS,6,2,1,7.0,0.7436810614016692,98.002
RUS,7,2,1,7.0,2.8713114598609217,98.002
RUS,8,2,1,7.0,1.6308940781324361,98.002
RUS,9,2,1,7.0,1.8327635589129982,98.002
RUS,10,2,1,7.0,1.7532136413301114,98.002
RUS,0,2,1,8.0,2.2119603676563964,98.196
RUS,1,2,1,8.0,1.822438150701399,98.196
RUS,2,2,1,8.0,2.7845006104373984,98.196
RUS,3,2,1,8.0,1.8865039997419217,98.196
RUS,4,2,1,8.0,1.8900870870158715,98.196
RUS,5,2,1,8.0,1.4805796306830845,98.196
RUS,6,2,1,8.0,0.9923905360465017,98.196
RUS,7,2,1,8.0,1.7209524903815019,98.196
RUS,8,2,1,8.0,0.8514300759786999,98.196
RUS,9,2,1,8.0,0.8514300759786999,98.196
RUS,10,2,1,8.0,1.6537095787101825,98.196
RUS,0,2,1,9.0,2.0786845559806295,98.129
RUS,1,2,1,9.0,1.6627426744485319,98.129
RUS,2,2,1,9.0,1.9530099724499563,98.129
RUS,3,2,1,9.0,1.438714014227106,98.129
RUS,4,2,1,9.0,3.741016497869964,98.129
RUS,5,2,1,9.0,1.368171293051705,98.129
RUS,6,2,1,9.0,0.9474120395938408,98.129
RUS,7,2,1,9.0,1.2284477009610604,98.129
RUS,8,2,1,9.0,1.5716578404646517,98.129
RUS,9,2,1,9.0,1.5716578404646517,98.129
RUS,10,2,1,9.0,1.6912973184988056,98.129
RUS,0,2,1,10.0,2.4571438453699805,98.097
RUS,1,2,1,10.0,2.250715734280464,98.097
RUS,2,2,1,10.0,2.947631432088988,98.097
RUS,3,2,1,10.0,2.307559077931097,98.097
RUS,4,2,1,10.0,1.7881504125647656,98.097
RUS,5,2,1,10.0,1.4370529685498656,98.097
RUS,6,2,1,10.0,0.9138875122417505,98.097
RUS,7,2,1,10.0,1.5095221541824733,98.097
RUS,8,2,1,10.0,1.7412131860506657,98.097
RUS,9,2,1,10.0,1.7412131860506657,98.097
RUS,10,2,1,10.0,1.261544875579157,98.097
RUS,0,2,1,11.0,2.4225591215856004,98.197
RUS,1,2,1,11.0,1.8389572647373365,98.197
RUS,2,2,1,11.0,2.034372765794298,98.197
RUS,3,2,1,11.0,2.537589494676584,98.197
RUS,4,2,1,11.0,2.287674526283187,98.197
RUS,5,2,1,11.0,1.2777856908211151,98.197
RUS,6,2,1,11.0,1.0573515811175034,98.197
RUS,7,2,1,11.0,2.6791442836519037,98.197
RUS,8,2,1,11.0,1.2181877776621755,98.197
RUS,9,2,1,11.0,1.2181877776621755,98.197
RUS,10,2,1,11.0,1.9611037696947144,98.197
RUS,0,2,1,12.0,2.3976497838710387,97.997
RUS,1,2,1,12.0,2.0315242038186714,97.997
RUS,2,2,1,12.0,2.3761024181249146,97.997
RUS,3,2,1,12.0,1.8449378540219437,97.997
RUS,4,2,1,12.0,2.8027014828242,97.997
RUS,5,2,1,12.0,1.3604628930714118,97.997
RUS,6,2,1,12.0,0.8208895535556531,97.997
RUS,7,2,1,12.0,1.4629924397000373,97.997
RUS,8,2,1,12.0,1.1377255861921811,97.997
RUS,9,2,1,12.0,1.1377255861921811,97.997
RUS,10,2,1,12.0,1.2885187404636158,97.997
RUS,0,2,1,13.0,2.2070392447185916,98.48
RUS,1,2,1,13.0,2.056507216750787,98.48
RUS,2,2,1,13.0,1.9307212708255528,98.48
RUS,3,2,1,13.0,1.1095086387323747,98.48
RUS,4,2,1,13.0,2.4280205505166466,98.48
RUS,5,2,1,13.0,1.5711980677229094,98.48
RUS,6,2,1,13.0,1.7461285806556106,98.48
RUS,7,2,1,13.0,1.9286293690952978,98.48
RUS,8,2,1,13.0,1.284020823773948,98.48
RUS,9,2,1,13.0,1.284020823773948,98.48
RUS,10,2,1,13.0,1.2539105216073778,98.48
RUS,0,2,1,14.0,2.33963612568358,99.043
RUS,1,2,1,14.0,1.9431971946978202,99.043
RUS,2,2,1,14.0,1.556091358379584,99.043
RUS,3,2,1,14.0,1.1305169178072891,99.043
RUS,4,2,1,14.0,1.8111191619594782,99.043
RUS,5,2,1,14.0,1.245523018736056,99.043
RUS,6,2,1,14.0,1.029529899776567,99.043
RUS,7,2,1,14.0,1.4372687234082238,99.043
RUS,8,2,1,14.0,1.314529718236385,99.043
RUS,9,2,1,14.0,1.314529718236385,99.043
RUS,10,2,1,14.0,1.541987716857453,99.043
RUS,0,2,1,15.0,2.138893359042892,98.016
RUS,1,2,1,15.0,1.834274427982435,98.016
RUS,2,2,1,15.0,2.227509891966048,98.016
RUS,3,2,1,15.0,1.3567062074337797,98.016
RUS,4,2,1,15.0,2.6763409816352173,98.016
RUS,5,2,1,15.0,1.3713476456982756,98.016
RUS,6,2,1,15.0,1.019251927196865,98.016
RUS,7,2,1,15.0,1.5370606050713818,98.016
RUS,8,2,1,15.0,0.9182989946196496,98.016
RUS,9,2,1,15.0,0.9182989946196496,98.016
RUS,10,2,1,15.0,1.3886916027529177,98.016
RUS,0,2,1,16.0,2.399391031013896,97.692
RUS,1,2,1,16.0,2.0049437575963993,97.692
RUS,2,2,1,16.0,1.4554210833778212,97.692
RUS,3,2,1,16.0,1.4165887803287305,97.692
RUS,4,2,1,16.0,1.8706803249156478,97.692
RUS,5,2,1,16.0,1.3179673288274205,97.692
RUS,6,2,1,16.0,1.0757038991999812,97.692
RUS,7,2,1,16.0,1.9094095583033983,97.692
RUS,8,2,1,16.0,0.963098841542282,97.692
RUS,9,2,1,16.0,0.963098841542282,97.692
RUS,10,2,1,16.0,1.2516616511726706,97.692
RUS,0,2,1,17.0,2.640267145240468,98.022
RUS,1,2,1,17.0,1.7167951221358881,98.022
RUS,2,2,1,17.0,2.2825477158412815,98.022
RUS,3,2,1,17.0,1.5237069573897033,98.022
RUS,4,2,1,17.0,2.1808357366205082,98.022
RUS,5,2,1,17.0,1.3329735286444964,98.022
RUS,6,2,1,17.0,1.1645789870834176,98.022
RUS,7,2,1,17.0,1.212638337469724,98.022
RUS,8,2,1,17.0,1.7034338281590022,98.022
RUS,9,2,1,17.0,1.7034338281590022,98.022
RUS,10,2,1,17.0,1.3517476543757794,98.022
RUS,0,2,1,18.0,2.252900309025534,98.579
RUS,1,2,1,18.0,1.6100277831564807,98.579
RUS,2,2,1,18.0,2.0873989556663624,98.579
RUS,3,2,1,18.0,1.4837503356124782,98.579
RUS,4,2,1,18.0,2.472811493885856,98.579
RUS,5,2,1,18.0,1.3191280449762444,98.579
RUS,6,2,1,18.0,0.9947808862525495,98.579
RUS,7,2,1,18.0,1.36077230328973,98.579
RUS,8,2,1,18.0,1.8033761438385878,98.579
RUS,9,2,1,18.0,1.8033761438385878,98.579
RUS,10,2,1,18.0,1.4323760284972542,98.579
RUS,0,2,1,19.0,2.522795552912152,98.1
RUS,1,2,1,19.0,1.3545018377191056,98.1
RUS,2,2,1,19.0,2.4182164384678573,98.1
RUS,3,2,1,19.0,1.5503793436757658,98.1
RUS,4,2,1,19.0,2.0670611128825045,98.1
RUS,5,2,1,19.0,1.043861832700168,98.1
RUS,6,2,1,19.0,1.035577585003038,98.1
RUS,7,2,1,19.0,1.8371383610725898,98.1
RUS,8,2,1,19.0,1.0036057545254846,98.1
RUS,9,2,1,19.0,1.0036057545254846,98.1
RUS,10,2,1,19.0,1.4740023399478834,98.1
RUS,0,2,1,20.0,2.2184243154356413,98.454
RUS,1,2,1,20.0,1.7735617456909634,98.454
RUS,2,2,1,20.0,1.3962450009412328,98.454
RUS,3,2,1,20.0,0.767096892812328,98.454
RUS,4,2,1,20.0,1.2559034459279326,98.454
RUS,5,2,1,20.0,1.3990719490765453,98.454
RUS,6,2,1,20.0,1.3627607900639542,98.454
RUS,7,2,1,20.0,1.2158773654366062,98.454
RUS,8,2,1,20.0,0.8050478474277764,98.454
RUS,9,2,1,20.0,0.8050478474277764,98.454
RUS,10,2,1,20.0,1.586467570888903,98.454
RUS,0,2,1,21.0,2.097503983660074,99.238
RUS,1,2,1,21.0,2.0710650968851474,99.238
RUS,2,2,1,21.0,2.227172395583158,99.238
RUS,3,2,1,21.0,1.0674907443856012,99.238
RUS,4,2,1,21.0,2.3652114811378446,99.238
RUS,5,2,1,21.0,1.144793486794429,99.238
RUS,6,2,1,21.0,0.724456387680136,99.238
RUS,7,2,1,21.0,1.4282006627206794,99.238
RUS,8,2,1,21.0,0.8860981063067983,99.238
RUS,9,2,1,21.0,0.8860981063067983,99.238
RUS,10,2,1,21.0,1.5634080359085838,99.238
RUS,0,2,1,22.0,2.2224241548523014,98.44
RUS,1,2,1,22.0,3.096166721110868,98.44
RUS,2,2,1,22.0,2.3610211425750802,98.44
RUS,3,2,1,22.0,1.3998082879991822,98.44
RUS,4,2,1,22.0,2.2108578579315084,98.44
RUS,5,2,1,22.0,1.131449630577581,98.44
RUS,6,2,1,22.0,0.9445050061328072,98.44
RUS,7,2,1,22.0,1.786174608134237,98.44
RUS,8,2,1,22.0,1.6784768414216016,98.44
RUS,9,2,1,22.0,1.6784768414216016,98.44
RUS,10,2,1,22.0,1.2442016520289014,98.44
RUS,0,2,1,23.0,2.1462617548552516,98.739
RUS,1,2,1,23.0,1.855577996882487,98.739
RUS,2,2,1,23.0,2.366488172127565,98.739
RUS,3,2,1,23.0,1.8140211013678076,98.739
RUS,4,2,1,23.0,1.6013333837419914,98.739
RUS,5,2,1,23.0,1.3109113333926055,98.739
RUS,6,2,1,23.0,0.9703492379826602,98.739
RUS,7,2,1,23.0,1.6477344224013117,98.739
RUS,8,2,1,23.0,1.36143693568414,98.739
RUS,9,2,1,23.0,1.36143693568414,98.739
RUS,10,2,1,23.0,1.4405367295602047,98.739
RUS,0,2,1,24.0,2.169101304464693,98.356
RUS,1,2,1,24.0,2.265500317346463,98.356
RUS,2,2,1,24.0,2.591844879971654,98.356
RUS,3,2,1,24.0,1.691584584460408,98.356
RUS,4,2,1,24.0,2.196306502648533,98.356
RUS,5,2,1,24.0,1.4139477009363102,98.356
RUS,6,2,1,24.0,1.138442288423741,98.356
RUS,7,2,1,24.0,2.010313789409682,98.356
RUS,8,2,1,24.0,1.3745241981843577,98.356
RUS,9,2,1,24.0,1.3745241981843577,98.356
RUS,10,2,1,24.0,1.3942334177256437,98.356
RUS,0,2,1,25.0,1.9774736373712216,100.592
RUS,1,2,1,25.0,2.34923847300338,100.592
RUS,2,2,1,25.0,2.178190621400019,100.592
RUS,3,2,1,25.0,1.2456837509656222,100.592
RUS,4,2,1,25.0,2.0484107560492055,100.592
RUS,5,2,1,25.0,1.304848516614485,100.592
RUS,6,2,1,25.0,0.8572816898605197,100.592
RUS,7,2,1,25.0,1.4738613456806309,100.592
RUS,8,2,1,25.0,0.8180005850195587,100.592
RUS,9,2,1,25.0,0.8180005850195587,100.592
RUS,10,2,1,25.0,1.3043817278427514,100.592
RUS,0,2,1,26.0,2.100841893372656,99.679
RUS,1,2,1,26.0,2.0060375294574815,99.679
RUS,2,2,1,26.0,2.2651592020293143,99.679
RUS,3,2,1,26.0,1.1067587489314004,99.679
RUS,4,2,1,26.0,1.9951595532197908,99.679
RUS,5,2,1,26.0,1.1450245954300131,99.679
RUS,6,2,1,26.0,0.9841867854379412,99.679
RUS,7,2,1,26.0,1.3755126860989302,99.679
RUS,8,2,1,26.0,1.0817754949532417,99.679
RUS,9,2,1,26.0,1.0817754949532417,99.679
RUS,10,2,1,26.0,1.8554801975935258,99.679
RUS,0,2,1,27.0,2.24223781806425,99.071
RUS,1,2,1,27.0,1.8593869652681152,99.071
RUS,2,2,1,27.0,1.9854945344172994,99.071
RUS,3,2,1,27.0,1.831704170009456,99.071
RUS,4,2,1,27.0,1.5800385768172587,99.071
RUS,5,2,1,27.0,1.3318173962836044,99.071
RUS,6,2,1,27.0,1.27294598704052,99.071
RUS,7,2,1,27.0,1.52980831104313,99.071
RUS,8,2,1,27.0,0.8142691657431222,99.071
RUS,9,2,1,27.0,0.8142691657431222,99.071
RUS,10,2,1,27.0,1.3348420505664,99.071
RUS,0,2,1,28.0,2.313970286271813,99.055
RUS,1,2,1,28.0,2.0676275497521113,99.055
RUS,2,2,1,28.0,1.9118585741143164,99.055
RUS,3,2,1,28.0,1.6514073239969038,99.055
RUS,4,2,1,28.0,1.5645692080197473,99.055
RUS,5,2,1,28.0,1.1975219614985027,99.055
RUS,6,2,1,28.0,0.5922428403879618,99.055
RUS,7,2,1,28.0,1.559446107834821,99.055
RUS,8,2,1,28.0,1.7340819122838158,99.055
RUS,9,2,1,28.0,1.7340819122838158,99.055
RUS,10,2,1,28.0,1.1882159667158572,99.055
RUS,0,2,1,29.0,2.295214526339121,98.88
RUS,1,2,1,29.0,2.0091067560792766,98.88
RUS,2,2,1,29.0,1.5273336184164763,98.88
RUS,3,2,1,29.0,1.0464997258456312,98.88
RUS,4,2,1,29.0,2.418038388051121,98.88
RUS,5,2,1,29.0,1.188010297639043,98.88
RUS,6,2,1,29.0,0.5358636267821846,98.88
RUS,7,2,1,29.0,1.6796995718382186,98.88
RUS,8,2,1,29.0,0.891616525886633,98.88
RUS,9,2,1,29.0,0.891616525886633,98.88
RUS,10,2,1,29.0,1.6112012921488819,98.88
LEC,0,1,2,5.0,2.2289268532856488,98.805
LEC,1,1,2,5.0,2.1908419481520385,98.805
